time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,precipAccumulation,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime,dewPoint,humidity,windSpeed,windBearing,visibility,cloudCover,pressure
2014-10-03T05:00:00Z,Rain in the morning.,rain,2014-10-03T11:58:21Z,2014-10-03T23:37:14Z,0.32,0.5461,4.7498,2014-10-03T08:00:00Z,0.83,rain,NA,5.84,2014-10-04T04:00:00Z,17.64,2014-10-03T05:00:00Z,1.86,2014-10-04T04:00:00Z,17.64,2014-10-03T05:00:00Z,6.54,0.76,5.22,290,14.19,NA,1004.17
2014-10-04T05:00:00Z,Light rain in the morning.,rain,2014-10-04T11:59:29Z,2014-10-04T23:35:28Z,0.36,0.0381,0.4902,2014-10-04T15:00:00Z,0.58,rain,NA,2.11,2014-10-04T13:00:00Z,8.22,2014-10-04T23:00:00Z,-2.33,2014-10-04T13:00:00Z,5.12,2014-10-04T23:00:00Z,0.78,0.74,4.8,270,15.27,0.41,1005.63
2014-10-05T05:00:00Z,Partly cloudy in the afternoon.,partly-cloudy-day,2014-10-05T12:00:37Z,2014-10-05T23:33:42Z,0.4,0,0,NA,0,NA,NA,2.47,2014-10-05T12:00:00Z,10.72,2014-10-05T21:00:00Z,-0.07,2014-10-05T10:00:00Z,10.72,2014-10-05T21:00:00Z,-0.33,0.61,3.25,241,16.03,0.21,1004.2
2014-10-06T05:00:00Z,Partly cloudy in the morning.,partly-cloudy-night,2014-10-06T12:01:46Z,2014-10-06T23:31:57Z,0.44,0,0,NA,0,NA,NA,6.75,2014-10-06T12:00:00Z,13.33,2014-10-06T22:00:00Z,5.63,2014-10-06T13:00:00Z,13.33,2014-10-06T22:00:00Z,2.21,0.61,2.79,249,16.09,0.28,1001.41
2014-10-07T05:00:00Z,Partly cloudy in the morning.,partly-cloudy-day,2014-10-07T12:02:55Z,2014-10-07T23:30:13Z,0.47,0,0,NA,0,NA,NA,8.97,2014-10-07T10:00:00Z,17.18,2014-10-07T22:00:00Z,7.05,2014-10-07T12:00:00Z,17.18,2014-10-07T22:00:00Z,4.63,0.61,3.11,247,16.09,0.21,1003.78
2014-10-08T05:00:00Z,Partly cloudy in the afternoon.,partly-cloudy-day,2014-10-08T12:04:04Z,2014-10-08T23:28:29Z,0.51,0,0,NA,0,NA,NA,5.94,2014-10-08T10:00:00Z,17.96,2014-10-08T22:00:00Z,3.6,2014-10-08T12:00:00Z,17.96,2014-10-08T22:00:00Z,1.81,0.56,3.99,275,16.09,0.11,1014.05
2014-10-09T05:00:00Z,Clear throughout the day.,clear-day,2014-10-09T12:05:13Z,2014-10-09T23:26:45Z,0.55,0,0,NA,0,NA,NA,2.38,2014-10-09T12:00:00Z,14.11,2014-10-09T21:00:00Z,0.78,2014-10-09T12:00:00Z,14.11,2014-10-09T21:00:00Z,-0.21,0.58,1.94,315,16.09,0.11,1019.98
2014-10-10T05:00:00Z,Clear throughout the day.,clear-day,2014-10-10T12:06:23Z,2014-10-10T23:25:02Z,0.58,0,0,NA,0,NA,NA,0.91,2014-10-10T12:00:00Z,13.67,2014-10-10T20:00:00Z,-2.13,2014-10-10T12:00:00Z,13.67,2014-10-10T20:00:00Z,0.16,0.67,1.98,16,16.06,0.08,1022.94
2014-10-11T05:00:00Z,Clear throughout the day.,clear-day,2014-10-11T12:07:33Z,2014-10-11T23:23:20Z,0.62,0,0,NA,0,NA,NA,-0.59,2014-10-11T12:00:00Z,15.34,2014-10-11T21:00:00Z,-3.59,2014-10-11T09:00:00Z,15.34,2014-10-11T21:00:00Z,0.13,0.68,1.14,217,15.84,0.08,1023.15
2014-10-12T05:00:00Z,Clear throughout the day.,clear-day,2014-10-12T12:08:44Z,2014-10-12T23:21:39Z,0.65,0.0229,0.1549,2014-10-13T04:00:00Z,0.27,rain,NA,2.49,2014-10-12T12:00:00Z,16.28,2014-10-12T21:00:00Z,0.78,2014-10-12T12:00:00Z,16.28,2014-10-12T21:00:00Z,3.35,0.66,3.73,150,15.45,0.14,1016.17
2014-10-13T05:00:00Z,Rain starting in the afternoon.,rain,2014-10-13T12:09:55Z,2014-10-13T23:19:59Z,0.68,0.5436,3.3426,2014-10-14T01:00:00Z,0.8,rain,NA,10.55,2014-10-13T05:00:00Z,15.72,2014-10-13T19:00:00Z,10.55,2014-10-13T05:00:00Z,15.72,2014-10-13T19:00:00Z,12.09,0.93,1.59,91,8.14,NA,1007.39
2014-10-14T05:00:00Z,Light rain in the morning and afternoon.,rain,2014-10-14T12:11:06Z,2014-10-14T23:18:19Z,0.71,0.3251,3.9268,2014-10-14T14:00:00Z,0.82,rain,NA,10.34,2014-10-15T04:00:00Z,16.3,2014-10-14T08:00:00Z,10.34,2014-10-15T04:00:00Z,16.3,2014-10-14T08:00:00Z,11.72,0.92,3.53,14,12.26,0.76,1001.21
2014-10-15T05:00:00Z,Clear throughout the day.,clear-day,2014-10-15T12:12:18Z,2014-10-15T23:16:40Z,0.75,0.0254,0.1803,2014-10-15T10:00:00Z,0.34,rain,NA,9.22,2014-10-15T12:00:00Z,11.32,2014-10-15T21:00:00Z,7.1,2014-10-15T12:00:00Z,11.32,2014-10-15T21:00:00Z,8.76,0.91,4.13,354,12.59,NA,1009.65
2014-10-16T05:00:00Z,Partly cloudy until afternoon.,partly-cloudy-day,2014-10-16T12:13:30Z,2014-10-16T23:15:02Z,0.78,0,0,NA,0,NA,NA,9.46,2014-10-16T10:00:00Z,18.13,2014-10-16T21:00:00Z,9.06,2014-10-16T09:00:00Z,18.13,2014-10-16T21:00:00Z,8.91,0.8,1.22,227,14.79,0.29,1008.14
2014-10-17T05:00:00Z,Partly cloudy in the evening.,partly-cloudy-night,2014-10-17T12:14:42Z,2014-10-17T23:13:25Z,0.81,0.0025,0.0254,2014-10-18T00:00:00Z,0.01,rain,NA,8.67,2014-10-18T04:00:00Z,13.61,2014-10-17T16:00:00Z,6.74,2014-10-18T04:00:00Z,13.61,2014-10-17T16:00:00Z,7.28,0.76,3.91,294,16.01,0.19,1004.59
2014-10-18T05:00:00Z,Partly cloudy in the afternoon.,partly-cloudy-day,2014-10-18T12:15:55Z,2014-10-18T23:11:49Z,0.84,0.0025,0.0254,2014-10-18T15:00:00Z,0.01,rain,NA,1.74,2014-10-19T04:00:00Z,10.73,2014-10-18T21:00:00Z,-0.26,2014-10-19T04:00:00Z,10.73,2014-10-18T21:00:00Z,2.57,0.72,3.22,338,16.05,0.24,1019.33
2014-10-19T05:00:00Z,Clear throughout the day.,clear-day,2014-10-19T12:17:08Z,2014-10-19T23:10:13Z,0.87,0,0,NA,0,NA,NA,-0.49,2014-10-19T10:00:00Z,13.67,2014-10-19T21:00:00Z,-3.8,2014-10-19T09:00:00Z,13.67,2014-10-19T21:00:00Z,2.94,0.76,4.04,205,15.47,0.12,1017.86
2014-10-20T05:00:00Z,Partly cloudy in the afternoon.,partly-cloudy-day,2014-10-20T12:18:22Z,2014-10-20T23:08:39Z,0.9,0,0,NA,0,NA,NA,6.43,2014-10-20T10:00:00Z,15.39,2014-10-20T18:00:00Z,4.26,2014-10-20T10:00:00Z,15.39,2014-10-20T18:00:00Z,5.45,0.68,2.71,328,16.09,0.21,1012.42
2014-10-21T05:00:00Z,Partly cloudy in the morning.,partly-cloudy-day,2014-10-21T12:19:36Z,2014-10-21T23:07:06Z,0.93,0,0,NA,0,NA,NA,0.83,2014-10-22T04:00:00Z,9.66,2014-10-21T05:00:00Z,-2.21,2014-10-22T04:00:00Z,8.66,2014-10-21T05:00:00Z,2.75,0.76,2.64,26,15.74,0.22,1022.68
2014-10-22T05:00:00Z,Partly cloudy in the morning.,partly-cloudy-night,2014-10-22T12:20:50Z,2014-10-22T23:05:34Z,0.96,0,0,NA,0,NA,NA,-1.7,2014-10-22T12:00:00Z,14.49,2014-10-22T21:00:00Z,-4.91,2014-10-22T11:00:00Z,14.49,2014-10-22T21:00:00Z,1.09,0.76,1.72,143,12.68,0.16,1026.62
2014-10-23T05:00:00Z,"Light rain starting in the afternoon, continuing until evening.",rain,2014-10-23T12:22:05Z,2014-10-23T23:04:03Z,0.99,0.1219,1.1074,2014-10-23T20:00:00Z,0.69,rain,NA,3.27,2014-10-23T11:00:00Z,11.44,2014-10-23T19:00:00Z,0.58,2014-10-23T11:00:00Z,11.44,2014-10-23T19:00:00Z,5.32,0.84,2.63,177,13.71,0.18,1020.28
2014-10-24T05:00:00Z,Foggy in the morning.,fog,2014-10-24T12:23:20Z,2014-10-24T23:02:33Z,0.02,0,0,NA,0,NA,NA,9.17,2014-10-24T13:00:00Z,15.89,2014-10-24T21:00:00Z,8.05,2014-10-24T09:00:00Z,15.89,2014-10-24T21:00:00Z,9.57,0.87,1.98,214,9.25,0.47,1015.79
2014-10-25T05:00:00Z,Clear throughout the day.,clear-day,2014-10-25T12:24:35Z,2014-10-25T23:01:04Z,0.06,0,0,NA,0,NA,NA,9.59,2014-10-26T04:00:00Z,19.94,2014-10-25T19:00:00Z,8.07,2014-10-26T04:00:00Z,19.94,2014-10-25T19:00:00Z,4.21,0.57,3.79,287,13.31,0.02,1013.57
2014-10-26T05:00:00Z,Light rain in the evening.,rain,2014-10-26T12:25:51Z,2014-10-26T22:59:37Z,0.09,0.0178,0.2515,2014-10-27T00:00:00Z,0.49,rain,NA,1.81,2014-10-26T12:00:00Z,17.06,2014-10-26T21:00:00Z,-2.08,2014-10-26T12:00:00Z,17.06,2014-10-26T21:00:00Z,-0.96,0.48,0.38,108,16.08,0.05,1014.62
2014-10-27T05:00:00Z,Partly cloudy in the afternoon.,partly-cloudy-day,2014-10-27T12:27:07Z,2014-10-27T22:58:11Z,0.13,0.0584,1.4224,2014-10-27T07:00:00Z,0.72,rain,NA,10.93,2014-10-27T07:00:00Z,23.38,2014-10-27T21:00:00Z,10.93,2014-10-27T07:00:00Z,23.38,2014-10-27T21:00:00Z,10.07,0.63,3.71,183,16.03,0.22,1002.57
2014-10-28T05:00:00Z,Partly cloudy until afternoon.,partly-cloudy-day,2014-10-28T12:28:23Z,2014-10-28T22:56:46Z,0.16,0,0,NA,0,NA,NA,7.96,2014-10-29T04:00:00Z,18.24,2014-10-28T05:00:00Z,4.74,2014-10-29T04:00:00Z,18.24,2014-10-28T05:00:00Z,3.86,0.62,5.13,268,16.09,0.25,1008.72
2014-10-29T05:00:00Z,"Partly cloudy starting in the afternoon, continuing until evening.",partly-cloudy-day,2014-10-29T12:29:39Z,2014-10-29T22:55:22Z,0.2,0,0,NA,0,NA,NA,0.79,2014-10-30T04:00:00Z,8.67,2014-10-29T21:00:00Z,-2.18,2014-10-30T02:00:00Z,6.37,2014-10-29T21:00:00Z,-0.38,0.65,3.79,292,16.09,0.33,1018
2014-10-30T05:00:00Z,Partly cloudy until afternoon.,partly-cloudy-day,2014-10-30T12:30:56Z,2014-10-30T22:54:00Z,0.24,0,0,NA,0,NA,NA,0.29,2014-10-30T10:00:00Z,10.23,2014-10-30T18:00:00Z,-3.35,2014-10-30T07:00:00Z,10.23,2014-10-30T18:00:00Z,0.89,0.75,1.94,257,15.95,0.24,1019.42
2014-10-31T05:00:00Z,Partly cloudy until evening and breezy in the morning.,wind,2014-10-31T12:32:13Z,2014-10-31T22:52:39Z,0.27,0.0025,0.0254,2014-10-31T11:00:00Z,0.01,rain,NA,-1.83,2014-11-01T04:00:00Z,6.57,2014-10-31T05:00:00Z,-5.99,2014-10-31T14:00:00Z,3.39,2014-10-31T05:00:00Z,-5.25,0.6,7.05,348,15.59,0.39,1026.32
2014-11-01T05:00:00Z,Clear throughout the day.,clear-day,2014-11-01T12:33:30Z,2014-11-01T22:51:20Z,0.31,0,0,NA,0,NA,NA,-4.72,2014-11-01T12:00:00Z,5.77,2014-11-01T20:00:00Z,-9.13,2014-11-01T12:00:00Z,5.77,2014-11-01T20:00:00Z,-5.88,0.65,0.87,15,16.09,0.13,1031.64
2014-11-02T05:00:00Z,Partly cloudy in the morning.,partly-cloudy-day,2014-11-02T12:34:48Z,2014-11-02T22:50:02Z,0.35,0,0,NA,0,NA,NA,-0.93,2014-11-02T09:00:00Z,11.38,2014-11-02T20:00:00Z,-4.67,2014-11-02T09:00:00Z,11.38,2014-11-02T20:00:00Z,-4.16,0.55,5.42,179,16.05,0.15,1024.8
2014-11-03T06:00:00Z,Light rain overnight.,rain,2014-11-03T12:36:05Z,2014-11-03T22:48:45Z,0.39,0.0787,1.1049,2014-11-04T05:00:00Z,0.69,rain,NA,5.23,2014-11-03T12:00:00Z,15.12,2014-11-04T03:00:00Z,1.91,2014-11-03T08:00:00Z,15.12,2014-11-04T03:00:00Z,1.47,0.54,4.49,196,15.95,0.15,1015.07
2014-11-04T06:00:00Z,Partly cloudy until afternoon.,partly-cloudy-day,2014-11-04T12:37:23Z,2014-11-04T22:47:30Z,0.43,0.0432,0.3988,2014-11-04T07:00:00Z,0.55,rain,NA,6.52,2014-11-05T05:00:00Z,14.86,2014-11-04T09:00:00Z,3.28,2014-11-04T16:00:00Z,14.86,2014-11-04T09:00:00Z,4.83,0.71,4.53,249,15.87,0.25,1012.3
2014-11-05T06:00:00Z,Light rain in the evening.,rain,2014-11-05T12:38:41Z,2014-11-05T22:46:17Z,0.46,0.033,0.3835,2014-11-06T03:00:00Z,0.55,rain,NA,2.93,2014-11-05T12:00:00Z,10.79,2014-11-06T01:00:00Z,1.1,2014-11-05T11:00:00Z,10.79,2014-11-06T01:00:00Z,2.08,0.7,2.15,191,16.01,0.18,1016.06
2014-11-06T06:00:00Z,Partly cloudy overnight.,partly-cloudy-night,2014-11-06T12:39:59Z,2014-11-06T22:45:05Z,0.49,0.0127,0.1549,2014-11-06T14:00:00Z,0.27,rain,NA,1.61,2014-11-07T05:00:00Z,8.01,2014-11-06T06:00:00Z,-3.39,2014-11-06T14:00:00Z,5.63,2014-11-06T06:00:00Z,-0.09,0.76,5.25,334,15.27,NA,1018.04
2014-11-07T06:00:00Z,Drizzle overnight.,rain,2014-11-07T12:41:17Z,2014-11-07T22:43:55Z,0.53,0.0076,0.1549,2014-11-08T05:00:00Z,0.27,rain,NA,-1.16,2014-11-07T11:00:00Z,5.55,2014-11-07T18:00:00Z,-5.43,2014-11-07T11:00:00Z,2.01,2014-11-07T18:00:00Z,-3,0.66,3.31,190,16.09,0.18,1017.81
2014-11-08T06:00:00Z,Partly cloudy until afternoon.,partly-cloudy-day,2014-11-08T12:42:35Z,2014-11-08T22:42:47Z,0.57,0.0279,0.2032,2014-11-08T08:00:00Z,0.4,rain,NA,2.41,2014-11-09T03:00:00Z,7.78,2014-11-08T20:00:00Z,-0.41,2014-11-09T04:00:00Z,4.03,2014-11-08T20:00:00Z,-2.17,0.61,3.71,300,16.08,0.31,1011.3
2014-11-09T06:00:00Z,Drizzle overnight.,rain,2014-11-09T12:43:53Z,2014-11-09T22:41:40Z,0.6,0.0152,0.1803,2014-11-10T05:00:00Z,0.34,rain,NA,2.35,2014-11-09T10:00:00Z,9.63,2014-11-09T21:00:00Z,-1.19,2014-11-09T13:00:00Z,7.98,2014-11-09T21:00:00Z,-1.07,0.64,1.94,236,15.87,0.36,1009.52
2014-11-10T06:00:00Z,Partly cloudy starting in the evening.,partly-cloudy-night,2014-11-10T12:45:11Z,2014-11-10T22:40:35Z,0.63,0.0025,0.0254,2014-11-10T09:00:00Z,0.01,rain,NA,1.88,2014-11-10T09:00:00Z,13.84,2014-11-10T21:00:00Z,-2.35,2014-11-10T10:00:00Z,13.84,2014-11-10T21:00:00Z,3.66,0.81,2.81,97,12.84,0.29,1004.22
2014-11-11T06:00:00Z,Clear throughout the day.,clear-day,2014-11-11T12:46:29Z,2014-11-11T22:39:32Z,0.66,0.0229,0.3099,2014-11-11T13:00:00Z,0.52,rain,NA,-3.17,2014-11-12T05:00:00Z,5.27,2014-11-11T06:00:00Z,-9.26,2014-11-12T05:00:00Z,2.18,2014-11-11T06:00:00Z,-2.08,0.8,5.5,327,13.79,NA,1011.14
2014-11-12T06:00:00Z,Partly cloudy until afternoon.,partly-cloudy-day,2014-11-12T12:47:46Z,2014-11-12T22:38:30Z,0.69,0,0,NA,0,NA,NA,-6.4,2014-11-12T13:00:00Z,-2.44,2014-11-12T18:00:00Z,-11.83,2014-11-12T13:00:00Z,-7.83,2014-11-12T18:00:00Z,-9.77,0.66,4.05,292,15.63,0.27,1025.31
2014-11-13T06:00:00Z,Mostly cloudy overnight.,partly-cloudy-night,2014-11-13T12:49:04Z,2014-11-13T22:37:31Z,0.72,0,0,NA,0,NA,NA,-4.95,2014-11-13T13:00:00Z,-2.46,2014-11-13T19:00:00Z,-10.09,2014-11-14T02:00:00Z,-8.32,2014-11-13T19:00:00Z,-9.11,0.68,3.88,298,14.56,NA,1026.7
2014-11-14T06:00:00Z,Clear throughout the day.,clear-day,2014-11-14T12:50:21Z,2014-11-14T22:36:33Z,0.75,0,0,NA,0,NA,NA,-9.66,2014-11-15T05:00:00Z,-3.38,2014-11-14T21:00:00Z,-14.08,2014-11-15T05:00:00Z,-7.62,2014-11-14T21:00:00Z,-10.72,0.68,2.66,289,15.79,0.27,1028.16
2014-11-15T06:00:00Z,Snow (1–3 cm.) starting in the evening.,snow,2014-11-15T12:51:38Z,2014-11-15T22:35:37Z,0.78,0.0533,0.4674,2014-11-16T03:00:00Z,0.57,snow,1.801,-11.78,2014-11-15T11:00:00Z,-3.28,2014-11-15T20:00:00Z,-18.33,2014-11-15T11:00:00Z,-6.94,2014-11-15T20:00:00Z,-10.62,0.77,1.96,249,12.7,0.16,1027.02
2014-11-16T06:00:00Z,Partly cloudy in the evening.,partly-cloudy-night,2014-11-16T12:52:55Z,2014-11-16T22:34:43Z,0.81,0,0,NA,0,NA,NA,-11.28,2014-11-17T05:00:00Z,-2.56,2014-11-16T20:00:00Z,-17.94,2014-11-17T05:00:00Z,-7.72,2014-11-16T20:00:00Z,-8.02,0.82,3.25,224,10.56,0.3,1016.99
2014-11-17T06:00:00Z,Partly cloudy in the evening.,partly-cloudy-night,2014-11-17T12:54:11Z,2014-11-17T22:33:52Z,0.84,0,0,NA,0,NA,NA,-13.17,2014-11-17T08:00:00Z,-9.56,2014-11-17T19:00:00Z,-20.1,2014-11-18T03:00:00Z,-17.87,2014-11-17T19:00:00Z,-15.49,0.72,4.64,275,14.79,0.24,1012.29
2014-11-18T06:00:00Z,Partly cloudy in the morning.,partly-cloudy-night,2014-11-18T12:55:27Z,2014-11-18T22:33:02Z,0.87,0,0,NA,0,NA,NA,-13.28,2014-11-18T12:00:00Z,-8.28,2014-11-18T19:00:00Z,-21.83,2014-11-18T10:00:00Z,-15.59,2014-11-18T19:00:00Z,-15.27,0.67,4.47,260,15.95,0.28,1016.9
2014-11-19T06:00:00Z,Partly cloudy in the morning.,partly-cloudy-day,2014-11-19T12:56:43Z,2014-11-19T22:32:14Z,0.91,0,0,NA,0,NA,NA,-8.56,2014-11-19T07:00:00Z,-2.99,2014-11-19T19:00:00Z,-15.81,2014-11-19T08:00:00Z,-9.27,2014-11-19T19:00:00Z,-10.92,0.68,3.77,250,15.11,0.42,1011.24
2014-11-20T06:00:00Z,Clear throughout the day.,clear-day,2014-11-20T12:57:58Z,2014-11-20T22:31:28Z,0.94,0,0,NA,0,NA,NA,-13.35,2014-11-21T05:00:00Z,-4.89,2014-11-20T20:00:00Z,-17.77,2014-11-21T04:00:00Z,-11.97,2014-11-20T20:00:00Z,-15.03,0.59,4.41,279,16.09,0.11,1019.21
2014-11-21T06:00:00Z,Light snow overnight.,snow,2014-11-21T12:59:12Z,2014-11-21T22:30:44Z,0.97,0,0,NA,0,NA,NA,-15.87,2014-11-21T11:00:00Z,0.05,2014-11-22T05:00:00Z,-21.26,2014-11-21T12:00:00Z,-5.78,2014-11-22T05:00:00Z,-14.92,0.57,3.69,184,16.09,0.12,1027.16
2014-11-22T06:00:00Z,Foggy until afternoon.,fog,2014-11-22T13:00:26Z,2014-11-22T22:30:03Z,0.01,0.0127,0.1829,2014-11-22T08:00:00Z,0.34,rain,NA,-0.44,2014-11-22T08:00:00Z,9.62,2014-11-23T05:00:00Z,-6.18,2014-11-22T08:00:00Z,7.37,2014-11-23T05:00:00Z,2.51,0.91,4.18,200,6.61,NA,1012.56
2014-11-23T06:00:00Z,Rain throughout the day.,rain,2014-11-23T13:01:39Z,2014-11-23T22:29:23Z,0.04,0.4674,1.7094,2014-11-23T20:00:00Z,0.74,rain,NA,7.56,2014-11-24T05:00:00Z,9.45,2014-11-23T15:00:00Z,6.01,2014-11-23T14:00:00Z,6.62,2014-11-23T15:00:00Z,7.89,0.94,3.68,169,5.38,NA,999.67
2014-11-24T06:00:00Z,Snow (2–6 cm.) throughout the day.,snow,2014-11-24T13:02:51Z,2014-11-24T22:28:46Z,0.08,0.1981,0.5385,2014-11-24T18:00:00Z,0.59,snow,4.813,-5.68,2014-11-25T05:00:00Z,7.51,2014-11-24T06:00:00Z,-12.01,2014-11-25T01:00:00Z,6.95,2014-11-24T06:00:00Z,-0.32,0.92,4.63,273,4.78,NA,992.97
2014-11-25T06:00:00Z,Mostly cloudy until afternoon.,partly-cloudy-day,2014-11-25T13:04:03Z,2014-11-25T22:28:11Z,0.11,0.0076,0.1549,2014-11-25T06:00:00Z,0.27,snow,0.264,-10.52,2014-11-26T05:00:00Z,-5.39,2014-11-25T21:00:00Z,-15.03,2014-11-26T04:00:00Z,-9.48,2014-11-25T21:00:00Z,-9.21,0.83,2.66,266,15.06,0.24,1017.73
2014-11-26T06:00:00Z,Partly cloudy until afternoon.,partly-cloudy-day,2014-11-26T13:05:14Z,2014-11-26T22:27:38Z,0.15,0,0,NA,0,NA,NA,-12.66,2014-11-26T09:00:00Z,-4.99,2014-11-26T19:00:00Z,-16.3,2014-11-26T11:00:00Z,-4.99,2014-11-26T19:00:00Z,-10.25,0.89,0.67,57,7.97,0.2,1022.71
2014-11-27T06:00:00Z,Partly cloudy overnight.,partly-cloudy-night,2014-11-27T13:06:24Z,2014-11-27T22:27:08Z,0.19,0,0,NA,0,NA,NA,-13.93,2014-11-28T01:00:00Z,-5.21,2014-11-27T10:00:00Z,-17.25,2014-11-28T01:00:00Z,-10.54,2014-11-27T10:00:00Z,-11.54,0.78,2.73,320,14.5,0.25,1028.85
2014-11-28T06:00:00Z,Partly cloudy in the evening.,partly-cloudy-night,2014-11-28T13:07:32Z,2014-11-28T22:26:39Z,0.22,0.0076,0.1727,2014-11-28T12:00:00Z,0.32,snow,0.325,-11.16,2014-11-28T06:00:00Z,-1.83,2014-11-29T05:00:00Z,-16.14,2014-11-28T10:00:00Z,-4.84,2014-11-29T05:00:00Z,-8.99,0.79,3.63,156,14.39,0.32,1019.95
2014-11-29T06:00:00Z,Foggy overnight.,fog,2014-11-29T13:08:40Z,2014-11-29T22:26:13Z,0.26,0,0,NA,0,NA,NA,-3.31,2014-11-29T08:00:00Z,6.16,2014-11-29T21:00:00Z,-6.22,2014-11-29T09:00:00Z,3.2,2014-11-29T21:00:00Z,0.73,0.89,3.72,184,11.73,0.13,1003.38
2014-11-30T06:00:00Z,Foggy in the morning.,fog,2014-11-30T13:09:47Z,2014-11-30T22:25:50Z,0.3,0,0,NA,0,NA,NA,-8.51,2014-12-01T05:00:00Z,5.29,2014-11-30T06:00:00Z,-16.32,2014-12-01T05:00:00Z,3.67,2014-11-30T06:00:00Z,-5.28,0.78,3.76,331,10.61,0.14,1013.33
2014-12-01T06:00:00Z,Clear throughout the day.,clear-day,2014-12-01T13:10:53Z,2014-12-01T22:25:28Z,0.34,0,0,NA,0,NA,NA,-14.24,2014-12-02T04:00:00Z,-9.11,2014-12-01T06:00:00Z,-21.66,2014-12-01T15:00:00Z,-16.09,2014-12-01T06:00:00Z,-18.67,0.57,3.05,345,16.09,0.05,1037.44
2014-12-02T06:00:00Z,Clear throughout the day.,clear-day,2014-12-02T13:11:57Z,2014-12-02T22:25:09Z,0.37,0,0,NA,0,NA,NA,-12.21,2014-12-02T06:00:00Z,-0.84,2014-12-02T20:00:00Z,-15.5,2014-12-02T08:00:00Z,-5,2014-12-02T20:00:00Z,-9.56,0.71,2.88,191,15.95,0.29,1024.49
2014-12-03T06:00:00Z,Clear throughout the day.,clear-day,2014-12-03T13:13:00Z,2014-12-03T22:24:53Z,0.41,0,0,NA,0,NA,NA,-6.71,2014-12-04T05:00:00Z,0.05,2014-12-03T19:00:00Z,-10.91,2014-12-03T13:00:00Z,-5.31,2014-12-03T19:00:00Z,-10.18,0.61,3.43,271,16.09,0.09,1022.88
2014-12-04T06:00:00Z,Clear throughout the day.,clear-day,2014-12-04T13:14:02Z,2014-12-04T22:24:39Z,0.44,0,0,NA,0,NA,NA,-8.12,2014-12-04T09:00:00Z,-1.34,2014-12-04T21:00:00Z,-11.73,2014-12-04T10:00:00Z,-6.3,2014-12-04T21:00:00Z,-10.01,0.67,2.11,114,16.09,0.23,1028.57
2014-12-05T06:00:00Z,Foggy in the morning.,fog,2014-12-05T13:15:02Z,2014-12-05T22:24:27Z,0.48,0,0,NA,0,NA,NA,-0.99,2014-12-05T06:00:00Z,1.83,2014-12-05T21:00:00Z,-4.52,2014-12-05T07:00:00Z,-0.54,2014-12-05T21:00:00Z,-1.72,0.86,0.53,174,7.32,0.55,1023.97
2014-12-06T06:00:00Z,Clear throughout the day.,clear-day,2014-12-06T13:16:01Z,2014-12-06T22:24:17Z,0.52,0,0,NA,0,NA,NA,-6.34,2014-12-07T05:00:00Z,1.67,2014-12-06T20:00:00Z,-9.93,2014-12-07T05:00:00Z,-2.55,2014-12-06T20:00:00Z,-5.43,0.77,3.26,13,11.94,0.12,1035.1
2014-12-07T06:00:00Z,Mostly cloudy overnight.,partly-cloudy-night,2014-12-07T13:16:58Z,2014-12-07T22:24:10Z,0.55,0,0,NA,0,NA,NA,-7.73,2014-12-07T12:00:00Z,1.61,2014-12-07T19:00:00Z,-12.54,2014-12-07T13:00:00Z,-3.28,2014-12-07T19:00:00Z,-6.82,0.73,3.45,149,15.8,0.11,1033.63
2014-12-08T06:00:00Z,Drizzle in the afternoon and evening.,rain,2014-12-08T13:17:54Z,2014-12-08T22:24:06Z,0.58,0.0711,0.5182,2014-12-08T10:00:00Z,0.59,rain,NA,-0.39,2014-12-08T06:00:00Z,1.5,2014-12-08T21:00:00Z,-5.9,2014-12-08T06:00:00Z,-1.22,2014-12-08T21:00:00Z,-0.55,0.93,2.17,232,6.68,NA,1018.52
2014-12-09T06:00:00Z,Partly cloudy overnight.,partly-cloudy-night,2014-12-09T13:18:49Z,2014-12-09T22:24:04Z,0.61,0,0,NA,0,NA,NA,-2.15,2014-12-10T05:00:00Z,0.99,2014-12-09T19:00:00Z,-6.14,2014-12-10T05:00:00Z,-2.74,2014-12-09T19:00:00Z,-2.84,0.83,3.12,352,15.35,0.39,1028.1
2014-12-10T06:00:00Z,Clear throughout the day.,clear-day,2014-12-10T13:19:41Z,2014-12-10T22:24:04Z,0.64,0,0,NA,0,NA,NA,-4.95,2014-12-11T05:00:00Z,-2.71,2014-12-10T06:00:00Z,-8.24,2014-12-11T03:00:00Z,-6.96,2014-12-10T06:00:00Z,-6.31,0.83,1.93,26,14.52,NA,1029.84
2014-12-11T06:00:00Z,Mostly cloudy in the afternoon.,partly-cloudy-day,2014-12-11T13:20:32Z,2014-12-11T22:24:07Z,0.67,0,0,NA,0,NA,NA,-5.84,2014-12-11T13:00:00Z,-0.66,2014-12-11T21:00:00Z,-10.63,2014-12-11T13:00:00Z,-4.46,2014-12-11T21:00:00Z,-6.34,0.85,2.67,285,11.01,0.3,1025.51
